Date,Store_ID,Store,Market,Country_ID,Brand,Channel,Home_Delivery_Channel,Digital_Channel,Sales,Sales_LY,Sales_Variance,Transactions,Transactions_LY,Transactions_Variance,Average_Check,Average_Check_LY,Average_Check_Variance,Budget,Budget_LY,Budget_Variance,Budget_Transactions,Budget_Transactions_LY,Budget_Transactions_Variance,Budget_Average_Check,Budget_Average_Check_LY,Budget_Average_Check_Variance
2025-02-20,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1039.73,,,80,,,13.0,,,1370.0,,,102,,,13.43,,
2023-04-06,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1097.47,,,80,,,13.72,,,816.52,,,111,,,7.36,,
2025-04-22,135112,ISLE BEACH TOWER,UAE,4,Peets Coffee,Dine In,Non HD,Others,1074.4,,,80,,,13.43,,,409.54,,,34,,,12.05,,
2025-08-28,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,874.07,,,80,,,10.93,,,849.97,,,61,,,13.93,,
2024-04-25,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,915.7,,,80,,,11.45,,,1365.51,,,103,,,13.26,,
2025-06-02,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,933.97,,,68,,,13.73,,,858.97,,,66,,,13.01,,
2025-09-11,135127,PEETS LOFTS BOULEVARD,UAE,4,Peets Coffee,Dine In,Non HD,Others,1144.54,,,68,,,16.83,,,1297.94,,,96,,,13.52,,
2024-11-02,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1026.98,,,68,,,15.1,,,56.19,,,5,,,11.24,,
2025-09-07,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,894.65,,,68,,,13.16,,,971.53,,,72,,,13.49,,
2025-02-07,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,Dine In,Non HD,Others,816.65,,,68,,,12.01,,,719.45,,,65,,,11.07,,
2023-03-30,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,942.79,,,68,,,13.86,,,881.69,,,107,,,8.24,,
2024-10-20,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,886.58,,,68,,,13.04,,,1899.67,,,156,,,12.18,,
2024-04-10,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,989.94,,,68,,,14.56,,,1533.37,,,121,,,12.67,,
2025-02-18,135122,MBZ MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1280.24,,,68,,,18.83,,,966.79,,,49,,,19.73,,
2024-12-30,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,783.07,,,68,,,11.52,,,1357.25,,,109,,,12.45,,
2025-09-10,135125,PEETS MADINATI MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1437.14,,,68,,,21.13,,,799.53,,,60,,,13.33,,
2025-01-30,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1064.29,,,68,,,15.65,,,673.27,,,45,,,14.96,,
2025-03-02,135116,PEETS AL SEEF,UAE,4,Peets Coffee,Dine In,Non HD,Others,765.08,,,68,,,11.25,,,483.75,,,35,,,13.82,,
2025-02-21,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,Dine In,Non HD,Others,914.11,,,68,,,13.44,,,733.39,,,67,,,10.95,,
2025-08-26,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,610.95,,,68,,,8.98,,,805.14,,,63,,,12.78,,
2025-09-14,135127,PEETS LOFTS BOULEVARD,UAE,4,Peets Coffee,Dine In,Non HD,Others,1039.13,,,68,,,15.28,,,1524.72,,,108,,,14.12,,
2025-05-21,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,984.3,,,90,,,10.94,,,946.6,,,73,,,12.97,,
2025-01-16,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1104.48,,,90,,,12.27,,,1407.84,,,104,,,13.54,,
2025-04-12,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,1192.41,,,90,,,13.25,,,1367.51,,,94,,,14.55,,
2025-03-12,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,941.03,,,90,,,10.46,,,1039.54,,,78,,,13.33,,
2025-02-26,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1087.52,,,90,,,12.08,,,1336.29,,,101,,,13.23,,
2025-07-23,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,933.3,,,90,,,10.37,,,850.41,,,65,,,13.08,,
2023-04-10,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1390.45,,,90,,,15.45,,,751.1,,,106,,,7.09,,
2025-01-24,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1297.73,,,90,,,14.42,,,752.04,,,48,,,15.67,,
2025-01-18,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1144.49,,,90,,,12.72,,,1170.18,,,79,,,14.81,,
2024-11-05,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,984.22,,,90,,,10.94,,,1245.11,,,98,,,12.71,,
2025-02-13,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1300.22,,,90,,,14.45,,,1338.33,,,98,,,13.66,,
2025-01-03,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1236.91,,,90,,,13.74,,,1670.72,,,116,,,14.4,,
2024-07-08,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1054.95,,,90,,,11.72,,,2019.94,,,153,,,13.2,,
2024-11-12,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,839.69,,,90,,,9.33,,,35.52,,,3,,,11.84,,
2024-11-20,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,1051.27,,,90,,,11.68,,,1313.85,,,109,,,12.05,,
2025-04-27,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,1340.63,,,89,,,15.06,,,1194.08,,,88,,,13.57,,
2025-06-06,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,1113.83,,,89,,,12.51,,,1073.65,,,80,,,13.42,,
2024-03-30,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1240.64,,,89,,,13.94,,,1891.46,,,146,,,12.96,,
2025-09-25,135112,ISLE BEACH TOWER,UAE,4,Peets Coffee,Dine In,Non HD,Others,967.56,,,89,,,10.87,,,382.63,,,32,,,11.96,,
2024-07-31,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1050.23,,,89,,,11.8,,,1817.87,,,117,,,15.54,,
2025-09-24,135112,ISLE BEACH TOWER,UAE,4,Peets Coffee,Dine In,Non HD,Others,975.86,,,89,,,10.96,,,367.15,,,31,,,11.84,,
2025-01-17,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1199.43,,,89,,,13.48,,,1614.74,,,113,,,14.29,,
2025-08-24,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,974.47,,,89,,,10.95,,,949.4,,,66,,,14.38,,
2024-09-27,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1050.7,,,89,,,11.81,,,2290.45,,,175,,,13.09,,
2025-07-11,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,979.08,,,89,,,11.0,,,1144.01,,,83,,,13.78,,
2024-11-22,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1205.78,,,89,,,13.55,,,48.58,,,4,,,12.15,,
2025-07-03,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,1136.48,,,89,,,12.77,,,918.95,,,70,,,13.13,,
2025-05-29,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,920.28,,,89,,,10.34,,,1023.08,,,77,,,13.29,,
2025-08-29,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,547.59,,,53,,,10.33,,,1114.17,,,77,,,14.47,,
2025-06-12,135122,MBZ MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,696.0,,,53,,,13.13,,,996.11,,,48,,,20.75,,
2025-10-02,135116,PEETS AL SEEF,UAE,4,Peets Coffee,Dine In,Non HD,Others,626.22,,,53,,,11.82,,,737.7,,,56,,,13.17,,
2025-10-24,135135,PEETS DEIRA CITY CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,618.75,,,53,,,11.67,,,1642.42,,,113,,,14.53,,
2024-04-24,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,572.65,,,53,,,10.8,,,1110.28,,,95,,,11.69,,
2025-02-06,135116,PEETS AL SEEF,UAE,4,Peets Coffee,Dine In,Non HD,Others,624.59,,,53,,,11.78,,,635.71,,,46,,,13.82,,
2024-11-24,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Dine In,Non HD,Others,677.23,,,53,,,12.78,,,2241.0,,,188,,,11.92,,
2025-09-17,135127,PEETS LOFTS BOULEVARD,UAE,4,Peets Coffee,Dine In,Non HD,Others,855.13,,,53,,,16.13,,,1245.41,,,95,,,13.11,,
2025-06-09,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,Dine In,Non HD,Others,460.36,,,53,,,8.69,,,735.49,,,63,,,11.67,,
2025-06-23,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,Dine In,Non HD,Others,501.74,,,53,,,9.47,,,455.22,,,45,,,10.12,,
2025-03-15,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,Dine In,Non HD,Others,440.27,,,53,,,8.31,,,569.57,,,53,,,10.75,,
2025-01-17,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Dine In,Non HD,Others,753.64,,,53,,,14.22,,,752.04,,,48,,,15.67,,
2024-09-01,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,790.01,,,53,,,14.91,,,1947.54,,,154,,,12.65,,
2025-03-31,135112,ISLE BEACH TOWER,UAE,4,Peets Coffee,Dine In,Non HD,Others,784.97,,,53,,,14.81,,,627.58,,,45,,,13.95,,
2025-07-16,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,822.28,,,76,,,10.82,,,789.82,,,58,,,13.62,,
2025-06-09,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,989.58,,,76,,,13.02,,,1293.67,,,89,,,14.54,,
2025-04-24,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,824.33,,,76,,,10.85,,,900.57,,,67,,,13.44,,
2025-08-25,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,833.51,,,76,,,10.97,,,678.55,,,50,,,13.57,,
2024-05-08,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1066.14,,,76,,,14.03,,,2466.55,,,204,,,12.09,,
2025-04-13,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1063.38,,,76,,,13.99,,,1632.56,,,115,,,14.2,,
2025-01-02,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,1363.02,,,76,,,17.93,,,1068.91,,,82,,,13.04,,
2025-02-16,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,873.46,,,76,,,11.49,,,1053.7,,,75,,,14.05,,
2024-11-28,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,946.01,,,76,,,12.45,,,46.34,,,3,,,15.45,,
2025-09-03,135127,PEETS LOFTS BOULEVARD,UAE,4,Peets Coffee,Dine In,Non HD,Others,1236.36,,,76,,,16.27,,,1327.6,,,99,,,13.41,,
2025-07-21,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,823.17,,,76,,,10.83,,,681.38,,,50,,,13.63,,
2025-10-11,135135,PEETS DEIRA CITY CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,852.49,,,76,,,11.22,,,1789.28,,,121,,,14.79,,
2025-10-21,135127,PEETS LOFTS BOULEVARD,UAE,4,Peets Coffee,Dine In,Non HD,Others,1160.84,,,76,,,15.27,,,1399.44,,,108,,,12.96,,
2025-02-23,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1344.1,,,77,,,17.46,,,1601.48,,,113,,,14.17,,
2025-01-18,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,934.89,,,77,,,12.14,,,1300.3,,,91,,,14.29,,
2024-11-23,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1225.33,,,77,,,15.91,,,2583.13,,,215,,,12.01,,
2024-11-25,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,743.98,,,77,,,9.66,,,1249.9,,,96,,,13.02,,
2024-05-01,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,798.6,,,77,,,10.37,,,1384.49,,,106,,,13.06,,
2024-11-14,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,943.78,,,77,,,12.26,,,40.8,,,3,,,13.6,,
2024-11-03,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,968.96,,,77,,,12.58,,,47.3,,,4,,,11.83,,
2025-04-12,135112,ISLE BEACH TOWER,UAE,4,Peets Coffee,Dine In,Non HD,Others,1150.38,,,77,,,14.94,,,630.99,,,45,,,14.02,,
2024-05-11,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,870.58,,,77,,,11.31,,,2040.43,,,157,,,13.0,,
2025-10-28,135127,PEETS LOFTS BOULEVARD,UAE,4,Peets Coffee,Dine In,Non HD,Others,1492.07,,,77,,,19.38,,,1483.0,,,114,,,13.01,,
2024-11-06,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,980.56,,,77,,,12.73,,,39.45,,,3,,,13.15,,
2025-10-25,135127,PEETS LOFTS BOULEVARD,UAE,4,Peets Coffee,Dine In,Non HD,Others,1300.7,,,77,,,16.89,,,2121.11,,,146,,,14.53,,
2025-09-05,135127,PEETS LOFTS BOULEVARD,UAE,4,Peets Coffee,Dine In,Non HD,Others,1328.94,,,77,,,17.26,,,1334.81,,,97,,,13.76,,
2025-09-12,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,790.61,,,75,,,10.54,,,1098.78,,,80,,,13.73,,
2025-04-30,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,696.32,,,75,,,9.28,,,994.46,,,78,,,12.75,,
2025-09-19,135125,PEETS MADINATI MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1259.98,,,75,,,16.8,,,1107.04,,,78,,,14.19,,
2025-01-19,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,851.59,,,75,,,11.35,,,1071.67,,,79,,,13.57,,
2024-09-21,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,1204.78,,,75,,,16.06,,,2184.52,,,170,,,12.85,,
2025-04-28,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,825.74,,,75,,,11.01,,,1283.3,,,96,,,13.37,,
2024-04-01,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,945.67,,,75,,,12.61,,,1280.41,,,99,,,12.93,,
2025-04-05,135112,ISLE BEACH TOWER,UAE,4,Peets Coffee,Dine In,Non HD,Others,904.93,,,75,,,12.07,,,661.84,,,47,,,14.08,,
2024-11-07,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,924.95,,,75,,,12.33,,,41.67,,,3,,,13.89,,
2023-04-12,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1019.31,,,75,,,13.59,,,812.87,,,111,,,7.32,,
2025-04-02,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,1039.16,,,75,,,13.86,,,1067.21,,,80,,,13.34,,
2024-06-01,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,883.62,,,75,,,11.78,,,2074.23,,,164,,,12.65,,
2025-10-08,135127,PEETS LOFTS BOULEVARD,UAE,4,Peets Coffee,Dine In,Non HD,Others,1255.12,,,75,,,16.73,,,1452.5,,,113,,,12.85,,
2025-10-14,135127,PEETS LOFTS BOULEVARD,UAE,4,Peets Coffee,Dine In,Non HD,Others,1164.77,,,75,,,15.53,,,1399.44,,,109,,,12.84,,
2025-02-08,135116,PEETS AL SEEF,UAE,4,Peets Coffee,Dine In,Non HD,Others,887.16,,,75,,,11.83,,,902.0,,,60,,,15.03,,
2025-02-14,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,Dine In,Non HD,Others,705.72,,,75,,,9.41,,,719.45,,,65,,,11.07,,
2025-04-07,135116,PEETS AL SEEF,UAE,4,Peets Coffee,Dine In,Non HD,Others,259.89,,,13,,,19.99,,,562.13,,,42,,,13.38,,
2025-06-12,135128,PEETS DEERFIELDS MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,142.82,,,13,,,10.99,,,1478.44,,,108,,,13.69,,
2025-04-21,135122,MBZ MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,157.14,,,13,,,12.09,,,828.83,,,42,,,19.73,,
2025-01-29,135112,ISLE BEACH TOWER,UAE,4,Peets Coffee,Dine In,Non HD,Others,182.31,,,13,,,14.02,,,418.77,,,34,,,12.32,,
2025-06-07,135128,PEETS DEERFIELDS MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,149.47,,,13,,,11.5,,,1931.22,,,134,,,14.41,,
2025-04-05,135122,MBZ MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,213.08,,,13,,,16.39,,,1489.89,,,65,,,22.92,,
2025-09-29,135116,PEETS AL SEEF,UAE,4,Peets Coffee,Dine In,Non HD,Others,157.67,,,13,,,12.13,,,536.44,,,41,,,13.08,,
2025-05-20,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,Dine In,Non HD,Others,90.24,,,13,,,6.94,,,519.87,,,51,,,10.19,,
2025-08-03,135116,PEETS AL SEEF,UAE,4,Peets Coffee,Dine In,Non HD,Others,101.66,,,13,,,7.82,,,786.74,,,56,,,14.05,,
2025-01-26,135122,MBZ MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,136.61,,,13,,,10.51,,,1164.8,,,55,,,21.18,,
2025-01-16,135122,MBZ MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,178.45,,,13,,,13.73,,,1123.19,,,55,,,20.42,,
2025-06-11,135116,PEETS AL SEEF,UAE,4,Peets Coffee,Dine In,Non HD,Others,151.09,,,13,,,11.62,,,675.44,,,50,,,13.51,,
2025-03-05,135122,MBZ MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,124.1,,,13,,,9.55,,,665.83,,,35,,,19.02,,
2025-09-10,135112,ISLE BEACH TOWER,UAE,4,Peets Coffee,Dine In,Non HD,Others,156.63,,,13,,,12.05,,,367.15,,,30,,,12.24,,
2025-05-26,135116,PEETS AL SEEF,UAE,4,Peets Coffee,Dine In,Non HD,Others,183.28,,,13,,,14.1,,,602.08,,,45,,,13.38,,
2025-03-11,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,182.42,,,13,,,14.03,,,745.63,,,58,,,12.86,,
2025-06-15,135116,PEETS AL SEEF,UAE,4,Peets Coffee,Dine In,Non HD,Others,170.9,,,13,,,13.15,,,818.61,,,57,,,14.36,,
2025-10-22,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,83.32,,,13,,,6.41,,,865.23,,,66,,,13.11,,
2025-07-20,135116,PEETS AL SEEF,UAE,4,Peets Coffee,Dine In,Non HD,Others,213.06,,,13,,,16.39,,,750.75,,,52,,,14.44,,
2025-03-20,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,649.73,,,66,,,9.84,,,1130.18,,,82,,,13.78,,
2024-03-03,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,1006.52,,,66,,,15.25,,,2051.34,,,163,,,12.58,,
2025-03-04,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,711.85,,,66,,,10.79,,,971.55,,,75,,,12.95,,
2025-03-26,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,772.31,,,66,,,11.7,,,1085.09,,,79,,,13.74,,
2024-01-18,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,668.51,,,66,,,10.13,,,1410.41,,,109,,,12.94,,
2025-01-30,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,627.9,,,66,,,9.51,,,1061.11,,,81,,,13.1,,
2025-05-05,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,767.5,,,66,,,11.63,,,824.42,,,65,,,12.68,,
2025-01-05,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,734.14,,,66,,,11.12,,,971.23,,,69,,,14.08,,
2024-10-12,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,870.36,,,66,,,13.19,,,2310.21,,,179,,,12.91,,
2025-04-04,135112,ISLE BEACH TOWER,UAE,4,Peets Coffee,Dine In,Non HD,Others,961.86,,,66,,,14.57,,,649.09,,,47,,,13.81,,
2025-01-15,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Dine In,Non HD,Others,997.02,,,66,,,15.11,,,555.77,,,39,,,14.25,,
2025-02-15,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,673.89,,,66,,,10.21,,,1272.32,,,86,,,14.79,,
2024-05-16,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,963.46,,,66,,,14.6,,,1619.54,,,121,,,13.38,,
2024-11-02,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,882.0,,,66,,,13.36,,,1970.86,,,154,,,12.8,,
2023-04-11,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,880.85,,,66,,,13.35,,,759.01,,,106,,,7.16,,
2025-07-27,135135,PEETS DEIRA CITY CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,733.36,,,66,,,11.11,,,960.57,,,66,,,14.55,,
2024-10-19,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,1003.93,,,66,,,15.21,,,2266.39,,,179,,,12.66,,
2024-05-03,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,900.5,,,66,,,13.64,,,1949.39,,,147,,,13.26,,
2024-09-16,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,684.06,,,66,,,10.36,,,1409.32,,,109,,,12.93,,
2025-01-06,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,740.26,,,66,,,11.22,,,1058.85,,,80,,,13.24,,
2024-10-13,135100,CITY WALK,UAE,4,Peets Coffee,Dine In,Non HD,Others,1017.43,,,78,,,13.04,,,1944.99,,,156,,,12.47,,
2025-03-26,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,Dine In,Non HD,Others,765.33,,,78,,,9.81,,,769.71,,,58,,,13.27,,
2025-05-27,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,855.18,,,78,,,10.96,,,894.06,,,66,,,13.55,,
2024-11-15,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1070.37,,,78,,,13.72,,,2369.15,,,192,,,12.34,,
2024-11-16,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1110.36,,,78,,,14.24,,,2559.61,,,215,,,11.91,,
2025-09-27,135133,PEETS DALMA MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1603.54,,,78,,,20.56,,,1608.8,,,108,,,14.9,,
2025-07-13,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,903.04,,,78,,,11.58,,,953.26,,,67,,,14.23,,
2024-09-25,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,970.4,,,78,,,12.44,,,1701.09,,,142,,,11.98,,
2024-12-12,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1054.37,,,78,,,13.52,,,1317.13,,,104,,,12.66,,
2025-01-02,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,980.45,,,78,,,12.57,,,1456.25,,,107,,,13.61,,
2025-02-17,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,Dine In,Non HD,Others,855.52,,,78,,,10.97,,,476.5,,,47,,,10.14,,
2024-11-17,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1160.7,,,78,,,14.88,,,2176.96,,,188,,,11.58,,
2025-08-19,135123,REEM MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,880.72,,,78,,,11.29,,,750.95,,,56,,,13.41,,
2024-10-30,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1087.89,,,78,,,13.95,,,2025.75,,,155,,,13.07,,
2025-10-23,135127,PEETS LOFTS BOULEVARD,UAE,4,Peets Coffee,Dine In,Non HD,Others,1246.47,,,78,,,15.98,,,1504.6,,,114,,,13.2,,
2023-03-20,135101,FASHION AVENUE DUBAI MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,1033.82,,,78,,,13.25,,,1112.31,,,142,,,7.83,,
2025-01-22,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,Dine In,Non HD,Others,1003.17,,,78,,,12.86,,,1193.31,,,90,,,13.26,,
2025-05-06,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,Dine In,Non HD,Others,119.92,,,12,,,9.99,,,519.87,,,52,,,10.0,,
2025-03-08,135122,MBZ MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,187.29,,,12,,,15.61,,,921.4,,,44,,,20.94,,
2024-11-28,135122,MBZ MALL,UAE,4,Peets Coffee,Dine In,Non HD,Others,266.0,,,12,,,22.17,,,1221.99,,,91,,,13.43,,
2025-06-18,135116,PEETS AL SEEF,UAE,4,Peets Coffee,Dine In,Non HD,Others,102.7,,,12,,,8.56,,,675.44,,,51,,,13.24,,
2025-05-28,135116,PEETS AL SEEF,UAE,4,Peets Coffee,Dine In,Non HD,Others,180.26,,,12,,,15.02,,,728.21,,,54,,,13.49,,
2025-07-02,135116,PEETS AL SEEF,UAE,4,Peets Coffee,Dine In,Non HD,Others,156.89,,,12,,,13.07,,,660.17,,,49,,,13.47,,
